[Section 2]

[Enemy 1]
p1.pos = -0.05,0.01
p2.pos = 0.0,0.02
p3.pos = 0.05,0.03
p4.pos = 0.1,0.05
p5.pos = 1.1,0.12
s1.time = 60
s1.name = "enemy_slim_lower_half_slow"
s1.frequency = 1, 30
s2.time = 99999
power = 1

[Enemy 1]
time = 10
name = "enemy1"
speed = 1
radius = 5
p1.pos = 1.15,0.01
p2.pos = 1.0,0.02
p3.pos = 0.95,0.03
p4.pos = 0.9,0.05
p5.pos = -0.1,0.12
s1.time = 60
s1.name = "enemy_slim_lower_half_slow"
s1.frequency = 1, 30
s2.time = 99999
power = 1

;---------------------------------

[Enemy 1]
time = 10
name = "enemy1"
speed = 1
radius = 5
p1.pos = -0.05,0.01
p2.pos = 0.0,0.02
p3.pos = 0.05,0.03
p4.pos = 0.1,0.05
p5.pos = 1.1,0.12
s1.time = 60
s1.name = "enemy_slim_lower_half_slow"
s1.frequency = 1, 30
s2.time = 99999
power = 1

[Enemy 1]
time = 10
name = "enemy1"
speed = 1
radius = 5
p1.pos = 1.15,0.01
p2.pos = 1.0,0.02
p3.pos = 0.95,0.03
p4.pos = 0.9,0.05
p5.pos = -0.1,0.12
s1.time = 60
s1.name = "enemy_slim_lower_half_slow"
s1.frequency = 1, 30
s2.time = 99999
power = 1

;---------------------------------

[Enemy 1]
time = 10
name = "enemy1"
speed = 1
radius = 5
p1.pos = -0.05,0.01
p2.pos = 0.0,0.02
p3.pos = 0.05,0.03
p4.pos = 0.1,0.05
p5.pos = 1.1,0.12
s1.time = 60
s1.name = "enemy_slim_lower_half_slow"
s1.frequency = 1, 30
s2.time = 99999
power = 1

[Enemy 1]
time = 10
name = "enemy1"
speed = 1
radius = 5
p1.pos = 1.15,0.01
p2.pos = 1.0,0.02
p3.pos = 0.95,0.03
p4.pos = 0.9,0.05
p5.pos = -0.1,0.12
s1.time = 60
s1.name = "enemy_slim_lower_half_slow"
s1.frequency = 1, 30
s2.time = 99999
power = 1

;---------------------------------

[Enemy 1]
time = 10
name = "enemy1"
speed = 1
radius = 5
p1.pos = -0.05,0.01
p2.pos = 0.0,0.02
p3.pos = 0.05,0.03
p4.pos = 0.1,0.05
p5.pos = 1.1,0.12
s1.time = 60
s1.name = "enemy_slim_lower_half_slow"
s1.frequency = 1, 30
s2.time = 99999
power = 1

[Enemy 1]
time = 10
name = "enemy1"
speed = 1
radius = 5
p1.pos = 1.15,0.01
p2.pos = 1.0,0.02
p3.pos = 0.95,0.03
p4.pos = 0.9,0.05
p5.pos = -0.1,0.12
s1.time = 60
s1.name = "enemy_slim_lower_half_slow"
s1.frequency = 1, 30
s2.time = 99999
power = 1

;---------------------------------

[Enemy 1]
time = 10
name = "enemy1"
speed = 1
radius = 5
p1.pos = -0.05,0.01
p2.pos = 0.0,0.02
p3.pos = 0.05,0.03
p4.pos = 0.1,0.05
p5.pos = 1.1,0.12
s1.time = 60
s1.name = "enemy_slim_lower_half_slow"
s1.frequency = 1, 30
s2.time = 99999
power = 1

[Enemy 1]
time = 10
name = "enemy1"
speed = 1
radius = 5
p1.pos = 1.15,0.01
p2.pos = 1.0,0.02
p3.pos = 0.95,0.03
p4.pos = 0.9,0.05
p5.pos = -0.1,0.12
s1.time = 60
s1.name = "enemy_slim_lower_half_slow"
s1.frequency = 1, 30
s2.time = 99999
power = 1

;---------------------------------

[Enemy 1]
time = 10
name = "enemy1"
speed = 1
radius = 5
p1.pos = -0.05,0.01
p2.pos = 0.0,0.02
p3.pos = 0.05,0.03
p4.pos = 0.1,0.05
p5.pos = 1.1,0.12
s1.time = 60
s1.name = "enemy_slim_lower_half_slow"
s1.frequency = 1, 30
s2.time = 99999
power = 1

[Enemy 1]
time = 10
name = "enemy1"
speed = 1
radius = 5
p1.pos = 1.15,0.01
p2.pos = 1.0,0.02
p3.pos = 0.95,0.03
p4.pos = 0.9,0.05
p5.pos = -0.1,0.12
s1.time = 60
s1.name = "enemy_slim_lower_half_slow"
s1.frequency = 1, 30
s2.time = 99999
power = 1

;---------------------------------

[Enemy 1]
time = 10
name = "enemy1"
speed = 1
radius = 5
p1.pos = -0.05,0.01
p2.pos = 0.0,0.02
p3.pos = 0.05,0.03
p4.pos = 0.1,0.05
p5.pos = 1.1,0.12
s1.time = 60
s1.name = "enemy_slim_lower_half_slow"
s1.frequency = 1, 30
s2.time = 99999
power = 1

[Enemy 1]
time = 10
name = "enemy1"
speed = 1
radius = 5
p1.pos = 1.15,0.01
p2.pos = 1.0,0.02
p3.pos = 0.95,0.03
p4.pos = 0.9,0.05
p5.pos = -0.1,0.12
s1.time = 60
s1.name = "enemy_slim_lower_half_slow"
s1.frequency = 1, 30
s2.time = 99999
power = 1

;---------------------------------

[Enemy 1]
time = 10
name = "enemy1"
speed = 1
radius = 5
p1.pos = -0.05,0.01
p2.pos = 0.0,0.02
p3.pos = 0.05,0.03
p4.pos = 0.1,0.05
p5.pos = 1.1,0.12
s1.time = 60
s1.name = "enemy_slim_lower_half_slow"
s1.frequency = 1, 30
s2.time = 99999
power = 1

[Enemy 1]
time = 10
name = "enemy1"
speed = 1
radius = 5
p1.pos = 1.15,0.01
p2.pos = 1.0,0.02
p3.pos = 0.95,0.03
p4.pos = 0.9,0.05
p5.pos = -0.1,0.12
s1.time = 60
s1.name = "enemy_slim_lower_half_slow"
s1.frequency = 1, 30
s2.time = 99999
power = 1

;---------------------------------

[Enemy 1]
time = 10
name = "enemy1"
speed = 1
radius = 5
p1.pos = -0.05,0.01
p2.pos = 0.0,0.02
p3.pos = 0.05,0.03
p4.pos = 0.1,0.05
p5.pos = 1.1,0.12
s1.time = 60
s1.name = "enemy_slim_lower_half_slow"
s1.frequency = 1, 30
s2.time = 99999
power = 1

[Enemy 1]
time = 10
name = "enemy1"
speed = 1
radius = 5
p1.pos = 1.15,0.01
p2.pos = 1.0,0.02
p3.pos = 0.95,0.03
p4.pos = 0.9,0.05
p5.pos = -0.1,0.12
s1.time = 60
s1.name = "enemy_slim_lower_half_slow"
s1.frequency = 1, 30
s2.time = 99999
power = 1

;---------------------------------

[Enemy 1]
time = 10
name = "enemy1"
speed = 1
radius = 5
p1.pos = -0.05,0.01
p2.pos = 0.0,0.02
p3.pos = 0.05,0.03
p4.pos = 0.1,0.05
p5.pos = 1.1,0.12
s1.time = 60
s1.name = "enemy_slim_lower_half_slow"
s1.frequency = 1, 30
s2.time = 99999
power = 1

[Enemy 1]
time = 10
name = "enemy1"
speed = 1
radius = 5
p1.pos = 1.15,0.01
p2.pos = 1.0,0.02
p3.pos = 0.95,0.03
p4.pos = 0.9,0.05
p5.pos = -0.1,0.12
s1.time = 60
s1.name = "enemy_slim_lower_half_slow"
s1.frequency = 1, 30
s2.time = 99999
power = 1

;---------------------------------

[Section 3]

[Enemy 1]
time = 120
name = "enemyBig"
speed = 0.5
radius = 11
p1.pos = 0.5,-.1
p2.pos = 0.5,0.0
p3.pos = 0.5,0.1
p4.pos = 0.5,0.2
p5.pos = 0.5,0.3
p6.pos = 0.5,0.4
p7.pos = 0.5,0.5
p8.pos = 0.5,0.6
p9.pos = 1.5,0.6
s1.time = 60
s1.name = "enemy_circle_mid"
s1.frequency = 40
s2.time = 99999
power = 20
score = 10
life = 150

[Enemy 1]
time = 120
name = "enemyBig"
speed = 0.5
radius = 11
p1.pos = 0.25,-.1
p2.pos = 0.25,0.0
p3.pos = 0.25,0.1
p4.pos = 0.25,0.2
p5.pos = 0.25,0.3
p6.pos = 0.25,0.4
p7.pos = 0.25,0.5
p8.pos = 0.25,0.6
p9.pos = 1.25,0.6
s1.time = 60
s1.name = "enemy_circle_mid"
s1.frequency = 40
s2.time = 99999
power = 20
score = 10
life = 150

[Enemy 1]
time = 0
name = "enemyBig"
speed = 0.5
radius = 11
p1.pos = 0.75,-.1
p2.pos = 0.75,0.0
p3.pos = 0.75,0.1
p4.pos = 0.75,0.2
p5.pos = 0.75,0.3
p6.pos = 0.75,0.4
p7.pos = 0.75,0.5
p8.pos = 0.75,0.6
p9.pos = 1.75,0.6
s1.time = 60
s1.name = "enemy_circle_mid"
s1.frequency = 40
s2.time = 99999
power = 20
score = 10
life = 150

[Enemy 1]
time = 120
name = "enemyBig"
speed = 0.5
radius = 11
p1.pos = 0.5,-.1
p2.pos = 0.5,0.0
p3.pos = 0.5,0.1
p4.pos = 0.5,0.2
p5.pos = 0.5,0.3
p6.pos = 0.5,0.4
p7.pos = 0.5,0.5
p8.pos = 0.5,0.6
p9.pos = 1.5,0.6
s1.time = 60
s1.name = "enemy_circle_mid"
s1.frequency = 40
s2.time = 99999
power = 20
score = 10
life = 150

[Enemy 1]
time = 120
name = "enemyBig"
speed = 0.5
radius = 11
p1.pos = 0.3,-.1
p2.pos = 0.3,0.0
p3.pos = 0.3,0.1
p4.pos = 0.3,0.2
p5.pos = 0.3,0.3
p6.pos = 0.3,0.4
p7.pos = 0.3,0.5
p8.pos = 0.3,0.6
p9.pos = 1.3,0.6
s1.time = 60
s1.name = "enemy_circle_mid"
s1.frequency = 40
s2.time = 99999
power = 20
score = 10
life = 150

[Enemy 1]
time = 0
name = "enemyBig"
speed = 0.5
radius = 11
p1.pos = 0.6,-.1
p2.pos = 0.6,0.0
p3.pos = 0.6,0.1
p4.pos = 0.6,0.2
p5.pos = 0.6,0.3
p6.pos = 0.6,0.4
p7.pos = 0.6,0.5
p8.pos = 0.6,0.6
p9.pos = 1.6,0.6
s1.time = 60
s1.name = "enemy_circle_mid"
s1.frequency = 40
s2.time = 99999
power = 20
score = 10
life = 150

[Enemy 1]
time = 120
name = "enemyBig"
speed = 0.5
radius = 11
p1.pos = 0.5,-.1
p2.pos = 0.5,0.0
p3.pos = 0.5,0.1
p4.pos = 0.5,0.2
p5.pos = 0.5,0.3
p6.pos = 0.5,0.4
p7.pos = 0.5,0.5
p8.pos = 0.5,0.6
p9.pos = 1.5,0.6
s1.time = 60
s1.name = "enemy_circle_mid"
s1.frequency = 40
s2.time = 99999
power = 20
score = 10
life = 150

[Enemy 1]
time = 120
name = "enemyBig"
speed = 0.5
radius = 11
p1.pos = 0.25,-.1
p2.pos = 0.25,0.0
p3.pos = 0.25,0.1
p4.pos = 0.25,0.2
p5.pos = 0.25,0.3
p6.pos = 0.25,0.4
p7.pos = 0.25,0.5
p8.pos = 0.25,0.6
p9.pos = 1.25,0.6
s1.time = 60
s1.name = "enemy_circle_mid"
s1.frequency = 40
s2.time = 99999
power = 20
score = 10
life = 150

[Enemy 1]
time = 0
name = "enemyBig"
speed = 0.5
radius = 11
p1.pos = 0.75,-.1
p2.pos = 0.75,0.0
p3.pos = 0.75,0.1
p4.pos = 0.75,0.2
p5.pos = 0.75,0.3
p6.pos = 0.75,0.4
p7.pos = 0.75,0.5
p8.pos = 0.75,0.6
p9.pos = 1.75,0.6
s1.time = 60
s1.name = "enemy_circle_mid"
s1.frequency = 40
s2.time = 99999
power = 20
score = 10
life = 150

[Enemy 1]
time = 120
name = "enemyBig"
speed = 0.5
radius = 11
p1.pos = 0.5,-.1
p2.pos = 0.5,0.0
p3.pos = 0.5,0.1
p4.pos = 0.5,0.2
p5.pos = 0.5,0.3
p6.pos = 0.5,0.4
p7.pos = 0.5,0.5
p8.pos = 0.5,0.6
p9.pos = 1.5,0.6
s1.time = 60
s1.name = "enemy_circle_mid"
s1.frequency = 40
s2.time = 99999
power = 20
score = 10
life = 150

[Section 2]

[Boss]
name = "AusMoot"
time = 20
