
[Section two lines]
p7.pos = 0.5,1.25
p8.pos = 1.25,0.5
p9.pos = 0.5,-0.25
p10.pos = -0.25,0.5
p11.pos = 0.5,1.25
p12.pos = 1.25,0.5
p13.pos = 0.5,-0.25
s1.time = 10
s1.name = "enemy_slim_lower_half"
s1.frequency = 1,50
s2.time = 9999
score = 10
life = 20


[Enemy 1]
time = 10
name = "enemy1"
speed = 1
radius = 5
p1.pos = 0.5,-0.1
p2.pos = -0.25,0.5
p3.pos = 0.5,1.25
p4.pos = 1.25,0.5
p5.pos = 0.5,-0.25
p6.pos = -0.25,0.5
p7.pos = 0.5,1.25
p8.pos = 1.25,0.5
p9.pos = 0.5,-0.25
p10.pos = -0.25,0.5
p11.pos = 0.5,1.25
p12.pos = 1.25,0.5
p13.pos = 0.5,-0.25
s1.time = 10
s1.name = "enemy_slim_lower_half"
s1.frequency = 1,50
s2.time = 9999
power = 10
life = 20

[Enemy 1]
time = 10
name = "enemy2"
speed = 1
radius = 5
p1.pos = 0.5,-0.1
p2.pos = -0.25,0.5
p3.pos = 0.5,1.25
p4.pos = 1.25,0.5
p5.pos = 0.5,-0.25
p6.pos = -0.25,0.5
p7.pos = 0.5,1.25
p8.pos = 1.25,0.5
p9.pos = 0.5,-0.25
p10.pos = -0.25,0.5
p11.pos = 0.5,1.25
p12.pos = 1.25,0.5
p13.pos = 0.5,-0.25
s1.time = 10
s1.name = "enemy_slim_lower_half"
s1.frequency = 1,50
s2.time = 9999
score = 10
life = 20


[Enemy 1]
time = 10
name = "enemy1"
speed = 1
radius = 5
p1.pos = 0.5,-0.1
p2.pos = -0.25,0.5
p3.pos = 0.5,1.25
p4.pos = 1.25,0.5
p5.pos = 0.5,-0.25
p6.pos = -0.25,0.5
p7.pos = 0.5,1.25
p8.pos = 1.25,0.5
p9.pos = 0.5,-0.25
p10.pos = -0.25,0.5
p11.pos = 0.5,1.25
p12.pos = 1.25,0.5
p13.pos = 0.5,-0.25
s1.time = 10
s1.name = "enemy_slim_lower_half"
s1.frequency = 1,50
s2.time = 9999
power = 10
life = 20

[Enemy 1]
time = 10
name = "enemy2"
speed = 1
radius = 5
p1.pos = 0.5,-0.1
p2.pos = -0.25,0.5
p3.pos = 0.5,1.25
p4.pos = 1.25,0.5
p5.pos = 0.5,-0.25
p6.pos = -0.25,0.5
p7.pos = 0.5,1.25
p8.pos = 1.25,0.5
p9.pos = 0.5,-0.25
p10.pos = -0.25,0.5
p11.pos = 0.5,1.25
p12.pos = 1.25,0.5
p13.pos = 0.5,-0.25
s1.time = 10
s1.name = "enemy_slim_lower_half"
s1.frequency = 1,50
s2.time = 9999
score = 10
life = 20


[Enemy 1]
time = 10
name = "enemy1"
speed = 1
radius = 5
p1.pos = 0.5,-0.1
p2.pos = -0.25,0.5
p3.pos = 0.5,1.25
p4.pos = 1.25,0.5
p5.pos = 0.5,-0.25
p6.pos = -0.25,0.5
p7.pos = 0.5,1.25
p8.pos = 1.25,0.5
p9.pos = 0.5,-0.25
p10.pos = -0.25,0.5
p11.pos = 0.5,1.25
p12.pos = 1.25,0.5
p13.pos = 0.5,-0.25
s1.time = 10
s1.name = "enemy_slim_lower_half"
s1.frequency = 1,50
s2.time = 9999
power = 10
life = 20

[Enemy 1]
time = 10
name = "enemy2"
speed = 1
radius = 5
p1.pos = 0.5,-0.1
p2.pos = -0.25,0.5
p3.pos = 0.5,1.25
p4.pos = 1.25,0.5
p5.pos = 0.5,-0.25
p6.pos = -0.25,0.5
p7.pos = 0.5,1.25
p8.pos = 1.25,0.5
p9.pos = 0.5,-0.25
p10.pos = -0.25,0.5
p11.pos = 0.5,1.25
p12.pos = 1.25,0.5
p13.pos = 0.5,-0.25
s1.time = 10
s1.name = "enemy_slim_lower_half"
s1.frequency = 1,50
s2.time = 9999
score = 10
life = 20

[Enemy 1]
time = 10
name = "enemy1"
speed = 1
radius = 5
p1.pos = 0.5,-0.1
p2.pos = -0.25,0.5
p3.pos = 0.5,1.25
p4.pos = 1.25,0.5
p5.pos = 0.5,-0.25
p6.pos = -0.25,0.5
p7.pos = 0.5,1.25
p8.pos = 1.25,0.5
p9.pos = 0.5,-0.25
p10.pos = -0.25,0.5
p11.pos = 0.5,1.25
p12.pos = 1.25,0.5
p13.pos = 0.5,-0.25
s1.time = 10
s1.name = "enemy_slim_lower_half"
s1.frequency = 1,50
s2.time = 9999
power = 10
life = 20

[Enemy 1]
time = 10
name = "enemy2"
speed = 1
radius = 5
p1.pos = 0.5,-0.1
p2.pos = -0.25,0.5
p3.pos = 0.5,1.25
p4.pos = 1.25,0.5
p5.pos = 0.5,-0.25
p6.pos = -0.25,0.5
p7.pos = 0.5,1.25
p8.pos = 1.25,0.5
p9.pos = 0.5,-0.25
p10.pos = -0.25,0.5
p11.pos = 0.5,1.25
p12.pos = 1.25,0.5
p13.pos = 0.5,-0.25
s1.time = 10
s1.name = "enemy_slim_lower_half"
s1.frequency = 1,50
s2.time = 9999
score = 10
life = 20

[Enemy 1]
time = 10
name = "enemy1"
speed = 1
radius = 5
p1.pos = 0.5,-0.1
p2.pos = -0.25,0.5
p3.pos = 0.5,1.25
p4.pos = 1.25,0.5
p5.pos = 0.5,-0.25
p6.pos = -0.25,0.5
p7.pos = 0.5,1.25
p8.pos = 1.25,0.5
p9.pos = 0.5,-0.25
p10.pos = -0.25,0.5
p11.pos = 0.5,1.25
p12.pos = 1.25,0.5
p13.pos = 0.5,-0.25
s1.time = 10
s1.name = "enemy_slim_lower_half"
s1.frequency = 1,50
s2.time = 9999
power = 10
life = 20

[Enemy 1]
time = 10
name = "enemy2"
speed = 1
radius = 5
p1.pos = 0.5,-0.1
p2.pos = -0.25,0.5
p3.pos = 0.5,1.25
p4.pos = 1.25,0.5
p5.pos = 0.5,-0.25
p6.pos = -0.25,0.5
p7.pos = 0.5,1.25
p8.pos = 1.25,0.5
p9.pos = 0.5,-0.25
p10.pos = -0.25,0.5
p11.pos = 0.5,1.25
p12.pos = 1.25,0.5
p13.pos = 0.5,-0.25
s1.time = 10
s1.name = "enemy_slim_lower_half"
s1.frequency = 1,50
s2.time = 9999
score = 10
life = 20


[Enemy 1]
time = 10
name = "enemy1"
speed = 1
radius = 5
p1.pos = 0.5,-0.1
p2.pos = -0.25,0.5
p3.pos = 0.5,1.25
p4.pos = 1.25,0.5
p5.pos = 0.5,-0.25
p6.pos = -0.25,0.5
p7.pos = 0.5,1.25
p8.pos = 1.25,0.5
p9.pos = 0.5,-0.25
p10.pos = -0.25,0.5
p11.pos = 0.5,1.25
p12.pos = 1.25,0.5
p13.pos = 0.5,-0.25
s1.time = 10
s1.name = "enemy_slim_lower_half"
s1.frequency = 1,50
s2.time = 9999
power = 10
life = 20

[Enemy 1]
time = 10
name = "enemy2"
speed = 1
radius = 5
p1.pos = 0.5,-0.1
p2.pos = -0.25,0.5
p3.pos = 0.5,1.25
p4.pos = 1.25,0.5
p5.pos = 0.5,-0.25
p6.pos = -0.25,0.5
p7.pos = 0.5,1.25
p8.pos = 1.25,0.5
p9.pos = 0.5,-0.25
p10.pos = -0.25,0.5
p11.pos = 0.5,1.25
p12.pos = 1.25,0.5
p13.pos = 0.5,-0.25
s1.time = 10
s1.name = "enemy_slim_lower_half"
s1.frequency = 1,50
s2.time = 9999
score = 10
life = 20


[Enemy 1]
time = 10
name = "enemy1"
speed = 1
radius = 5
p1.pos = 0.5,-0.1
p2.pos = -0.25,0.5
p3.pos = 0.5,1.25
p4.pos = 1.25,0.5
p5.pos = 0.5,-0.25
p6.pos = -0.25,0.5
p7.pos = 0.5,1.25
p8.pos = 1.25,0.5
p9.pos = 0.5,-0.25
p10.pos = -0.25,0.5
p11.pos = 0.5,1.25
p12.pos = 1.25,0.5
p13.pos = 0.5,-0.25
s1.time = 10
s1.name = "enemy_slim_lower_half"
s1.frequency = 1,50
s2.time = 9999
power = 10
life = 20

[Enemy 1]
time = 10
name = "enemy2"
speed = 1
radius = 5
p1.pos = 0.5,-0.1
p2.pos = -0.25,0.5
p3.pos = 0.5,1.25
p4.pos = 1.25,0.5
p5.pos = 0.5,-0.25
p6.pos = -0.25,0.5
p7.pos = 0.5,1.25
p8.pos = 1.25,0.5
p9.pos = 0.5,-0.25
p10.pos = -0.25,0.5
p11.pos = 0.5,1.25
p12.pos = 1.25,0.5
p13.pos = 0.5,-0.25
s1.time = 10
s1.name = "enemy_slim_lower_half"
s1.frequency = 1,50
s2.time = 9999
score = 10
life = 20


[Enemy 1]
time = 10
name = "enemy1"
speed = 1
radius = 5
p1.pos = 0.5,-0.1
p2.pos = -0.25,0.5
p3.pos = 0.5,1.25
p4.pos = 1.25,0.5
p5.pos = 0.5,-0.25
p6.pos = -0.25,0.5
p7.pos = 0.5,1.25
p8.pos = 1.25,0.5
p9.pos = 0.5,-0.25
p10.pos = -0.25,0.5
p11.pos = 0.5,1.25
p12.pos = 1.25,0.5
p13.pos = 0.5,-0.25
s1.time = 10
s1.name = "enemy_slim_lower_half"
s1.frequency = 1,50
s2.time = 9999
power = 10
life = 20

[Enemy 1]
time = 10
name = "enemy2"
speed = 1
radius = 5
p1.pos = 0.5,-0.1
p2.pos = -0.25,0.5
p3.pos = 0.5,1.25
p4.pos = 1.25,0.5
p5.pos = 0.5,-0.25
p6.pos = -0.25,0.5
p7.pos = 0.5,1.25
p8.pos = 1.25,0.5
p9.pos = 0.5,-0.25
p10.pos = -0.25,0.5
p11.pos = 0.5,1.25
p12.pos = 1.25,0.5
p13.pos = 0.5,-0.25
s1.time = 10
s1.name = "enemy_slim_lower_half"
s1.frequency = 1,50
s2.time = 9999
score = 10
life = 20


[Enemy 1]
time = 10
name = "enemy1"
speed = 1
radius = 5
p1.pos = 0.5,-0.1
p2.pos = -0.25,0.5
p3.pos = 0.5,1.25
p4.pos = 1.25,0.5
p5.pos = 0.5,-0.25
p6.pos = -0.25,0.5
p7.pos = 0.5,1.25
p8.pos = 1.25,0.5
p9.pos = 0.5,-0.25
p10.pos = -0.25,0.5
p11.pos = 0.5,1.25
p12.pos = 1.25,0.5
p13.pos = 0.5,-0.25
s1.time = 10
s1.name = "enemy_slim_lower_half"
s1.frequency = 1,50
s2.time = 9999
power = 10
life = 20

[Enemy 1]
time = 10
name = "enemy2"
speed = 1
radius = 5
p1.pos = 0.5,-0.1
p2.pos = -0.25,0.5
p3.pos = 0.5,1.25
p4.pos = 1.25,0.5
p5.pos = 0.5,-0.25
p6.pos = -0.25,0.5
p7.pos = 0.5,1.25
p8.pos = 1.25,0.5
p9.pos = 0.5,-0.25
p10.pos = -0.25,0.5
p11.pos = 0.5,1.25
p12.pos = 1.25,0.5
p13.pos = 0.5,-0.25
s1.time = 10
s1.name = "enemy_slim_lower_half"
s1.frequency = 1,50
s2.time = 9999
score = 10
life = 20


[Enemy 1]
time = 10
name = "enemy1"
speed = 1
radius = 5
p1.pos = 0.5,-0.1
p2.pos = -0.25,0.5
p3.pos = 0.5,1.25
p4.pos = 1.25,0.5
p5.pos = 0.5,-0.25
p6.pos = -0.25,0.5
p7.pos = 0.5,1.25
p8.pos = 1.25,0.5
p9.pos = 0.5,-0.25
p10.pos = -0.25,0.5
p11.pos = 0.5,1.25
p12.pos = 1.25,0.5
p13.pos = 0.5,-0.25
s1.time = 10
s1.name = "enemy_slim_lower_half"
s1.frequency = 1,50
s2.time = 9999
power = 10
life = 20

[Enemy 1]
time = 10
name = "enemy2"
speed = 1
radius = 5
p1.pos = 0.5,-0.1
p2.pos = -0.25,0.5
p3.pos = 0.5,1.25
p4.pos = 1.25,0.5
p5.pos = 0.5,-0.25
p6.pos = -0.25,0.5
p7.pos = 0.5,1.25
p8.pos = 1.25,0.5
p9.pos = 0.5,-0.25
p10.pos = -0.25,0.5
p11.pos = 0.5,1.25
p12.pos = 1.25,0.5
p13.pos = 0.5,-0.25
s1.time = 10
s1.name = "enemy_slim_lower_half"
s1.frequency = 1,50
s2.time = 9999
score = 10
life = 20


[Enemy 1]
time = 10
name = "enemy1"
speed = 1
radius = 5
p1.pos = 0.5,-0.1
p2.pos = -0.25,0.5
p3.pos = 0.5,1.25
p4.pos = 1.25,0.5
p5.pos = 0.5,-0.25
p6.pos = -0.25,0.5
p7.pos = 0.5,1.25
p8.pos = 1.25,0.5
p9.pos = 0.5,-0.25
p10.pos = -0.25,0.5
p11.pos = 0.5,1.25
p12.pos = 1.25,0.5
p13.pos = 0.5,-0.25
s1.time = 10
s1.name = "enemy_slim_lower_half"
s1.frequency = 1,50
s2.time = 9999
power = 10
life = 20

[Enemy 1]
time = 10
name = "enemy2"
speed = 1
radius = 5
p1.pos = 0.5,-0.1
p2.pos = -0.25,0.5
p3.pos = 0.5,1.25
p4.pos = 1.25,0.5
p5.pos = 0.5,-0.25
p6.pos = -0.25,0.5
p7.pos = 0.5,1.25
p8.pos = 1.25,0.5
p9.pos = 0.5,-0.25
p10.pos = -0.25,0.5
p11.pos = 0.5,1.25
p12.pos = 1.25,0.5
p13.pos = 0.5,-0.25
s1.time = 10
s1.name = "enemy_slim_lower_half"
s1.frequency = 1,50
s2.time = 9999
score = 10
life = 20


[Enemy 1]
time = 10
name = "enemy1"
speed = 1
radius = 5
p1.pos = 0.5,-0.1
p2.pos = -0.25,0.5
p3.pos = 0.5,1.25
p4.pos = 1.25,0.5
p5.pos = 0.5,-0.25
p6.pos = -0.25,0.5
p7.pos = 0.5,1.25
p8.pos = 1.25,0.5
p9.pos = 0.5,-0.25
p10.pos = -0.25,0.5
p11.pos = 0.5,1.25
p12.pos = 1.25,0.5
p13.pos = 0.5,-0.25
s1.time = 10
s1.name = "enemy_slim_lower_half"
s1.frequency = 1,50
s2.time = 9999
power = 10
life = 20

[Enemy 1]
time = 10
name = "enemy2"
speed = 1
radius = 5
p1.pos = 0.5,-0.1
p2.pos = -0.25,0.5
p3.pos = 0.5,1.25
p4.pos = 1.25,0.5
p5.pos = 0.5,-0.25
p6.pos = -0.25,0.5
p7.pos = 0.5,1.25
p8.pos = 1.25,0.5
p9.pos = 0.5,-0.25
p10.pos = -0.25,0.5
p11.pos = 0.5,1.25
p12.pos = 1.25,0.5
p13.pos = 0.5,-0.25
s1.time = 10
s1.name = "enemy_slim_lower_half"
s1.frequency = 1,50
s2.time = 9999
score = 10
life = 20


[Enemy 1]
time = 10
name = "enemy1"
speed = 1
radius = 5
p1.pos = 0.5,-0.1
p2.pos = -0.25,0.5
p3.pos = 0.5,1.25
p4.pos = 1.25,0.5
p5.pos = 0.5,-0.25
p6.pos = -0.25,0.5
p7.pos = 0.5,1.25
p8.pos = 1.25,0.5
p9.pos = 0.5,-0.25
p10.pos = -0.25,0.5
p11.pos = 0.5,1.25
p12.pos = 1.25,0.5
p13.pos = 0.5,-0.25
s1.time = 10
s1.name = "enemy_slim_lower_half"
s1.frequency = 1,50
s2.time = 9999
power = 10
life = 20

[Enemy 1]
time = 10
name = "enemy2"
speed = 1
radius = 5
p1.pos = 0.5,-0.1
p2.pos = -0.25,0.5
p3.pos = 0.5,1.25
p4.pos = 1.25,0.5
p5.pos = 0.5,-0.25
p6.pos = -0.25,0.5
p7.pos = 0.5,1.25
p8.pos = 1.25,0.5
p9.pos = 0.5,-0.25
p10.pos = -0.25,0.5
p11.pos = 0.5,1.25
p12.pos = 1.25,0.5
p13.pos = 0.5,-0.25
s1.time = 10
s1.name = "enemy_slim_lower_half"
s1.frequency = 1,50
s2.time = 9999
score = 10
life = 20


[Enemy 1]
time = 10
name = "enemy1"
speed = 1
radius = 5
p1.pos = 0.5,-0.1
p2.pos = -0.25,0.5
p3.pos = 0.5,1.25
p4.pos = 1.25,0.5
p5.pos = 0.5,-0.25
p6.pos = -0.25,0.5
p7.pos = 0.5,1.25
p8.pos = 1.25,0.5
p9.pos = 0.5,-0.25
p10.pos = -0.25,0.5
p11.pos = 0.5,1.25
p12.pos = 1.25,0.5
p13.pos = 0.5,-0.25
s1.time = 10
s1.name = "enemy_slim_lower_half"
s1.frequency = 1,50
s2.time = 9999
power = 10
life = 20

[Enemy 1]
time = 10
name = "enemy2"
speed = 1
radius = 5
p1.pos = 0.5,-0.1
p2.pos = -0.25,0.5
p3.pos = 0.5,1.25
p4.pos = 1.25,0.5
p5.pos = 0.5,-0.25
p6.pos = -0.25,0.5
p7.pos = 0.5,1.25
p8.pos = 1.25,0.5
p9.pos = 0.5,-0.25
p10.pos = -0.25,0.5
p11.pos = 0.5,1.25
p12.pos = 1.25,0.5
p13.pos = 0.5,-0.25
s1.time = 10
s1.name = "enemy_slim_lower_half"
s1.frequency = 1,50
s2.time = 9999
score = 10
life = 20


[Enemy 1]
time = 10
name = "enemy1"
speed = 1
radius = 5
p1.pos = 0.5,-0.1
p2.pos = -0.25,0.5
p3.pos = 0.5,1.25
p4.pos = 1.25,0.5
p5.pos = 0.5,-0.25
p6.pos = -0.25,0.5
p7.pos = 0.5,1.25
p8.pos = 1.25,0.5
p9.pos = 0.5,-0.25
p10.pos = -0.25,0.5
p11.pos = 0.5,1.25
p12.pos = 1.25,0.5
p13.pos = 0.5,-0.25
s1.time = 10
s1.name = "enemy_slim_lower_half"
s1.frequency = 1,50
s2.time = 9999
power = 10
life = 20

[Enemy 1]
time = 10
name = "enemy2"
speed = 1
radius = 5
p1.pos = 0.5,-0.1
p2.pos = -0.25,0.5
p3.pos = 0.5,1.25
p4.pos = 1.25,0.5
p5.pos = 0.5,-0.25
p6.pos = -0.25,0.5
p7.pos = 0.5,1.25
p8.pos = 1.25,0.5
p9.pos = 0.5,-0.25
p10.pos = -0.25,0.5
p11.pos = 0.5,1.25
p12.pos = 1.25,0.5
p13.pos = 0.5,-0.25
s1.time = 10
s1.name = "enemy_slim_lower_half"
s1.frequency = 1,50
s2.time = 9999
score = 10
life = 20


[Enemy 1]
time = 10
name = "enemy1"
speed = 1
radius = 5
p1.pos = 0.5,-0.1
p2.pos = -0.25,0.5
p3.pos = 0.5,1.25
p4.pos = 1.25,0.5
p5.pos = 0.5,-0.25
p6.pos = -0.25,0.5
p7.pos = 0.5,1.25
p8.pos = 1.25,0.5
p9.pos = 0.5,-0.25
p10.pos = -0.25,0.5
p11.pos = 0.5,1.25
p12.pos = 1.25,0.5
p13.pos = 0.5,-0.25
s1.time = 10
s1.name = "enemy_slim_lower_half"
s1.frequency = 1,50
s2.time = 9999
power = 10
life = 20

[Enemy 1]
time = 10
name = "enemy2"
speed = 1
radius = 5
p1.pos = 0.5,-0.1
p2.pos = -0.25,0.5
p3.pos = 0.5,1.25
p4.pos = 1.25,0.5
p5.pos = 0.5,-0.25
p6.pos = -0.25,0.5
p7.pos = 0.5,1.25
p8.pos = 1.25,0.5
p9.pos = 0.5,-0.25
p10.pos = -0.25,0.5
p11.pos = 0.5,1.25
p12.pos = 1.25,0.5
p13.pos = 0.5,-0.25
s1.time = 10
s1.name = "enemy_slim_lower_half"
s1.frequency = 1,50
s2.time = 9999
score = 10
life = 20


[Enemy 1]
time = 10
name = "enemy1"
speed = 1
radius = 5
p1.pos = 0.5,-0.1
p2.pos = -0.25,0.5
p3.pos = 0.5,1.25
p4.pos = 1.25,0.5
p5.pos = 0.5,-0.25
p6.pos = -0.25,0.5
p7.pos = 0.5,1.25
p8.pos = 1.25,0.5
p9.pos = 0.5,-0.25
p10.pos = -0.25,0.5
p11.pos = 0.5,1.25
p12.pos = 1.25,0.5
p13.pos = 0.5,-0.25
s1.time = 10
s1.name = "enemy_slim_lower_half"
s1.frequency = 1,50
s2.time = 9999
power = 10
life = 20

[Enemy 1]
time = 10
name = "enemy2"
speed = 1
radius = 5
p1.pos = 0.5,-0.1
p2.pos = -0.25,0.5
p3.pos = 0.5,1.25
p4.pos = 1.25,0.5
p5.pos = 0.5,-0.25
p6.pos = -0.25,0.5
p7.pos = 0.5,1.25
p8.pos = 1.25,0.5
p9.pos = 0.5,-0.25
p10.pos = -0.25,0.5
p11.pos = 0.5,1.25
p12.pos = 1.25,0.5
p13.pos = 0.5,-0.25
s1.time = 10
s1.name = "enemy_slim_lower_half"
s1.frequency = 1,50
s2.time = 9999
score = 10
life = 20


[Enemy 1]
time = 10
name = "enemy1"
speed = 1
radius = 5
p1.pos = 0.5,-0.1
p2.pos = -0.25,0.5
p3.pos = 0.5,1.25
p4.pos = 1.25,0.5
p5.pos = 0.5,-0.25
p6.pos = -0.25,0.5
p7.pos = 0.5,1.25
p8.pos = 1.25,0.5
p9.pos = 0.5,-0.25
p10.pos = -0.25,0.5
p11.pos = 0.5,1.25
p12.pos = 1.25,0.5
p13.pos = 0.5,-0.25
s1.time = 10
s1.name = "enemy_slim_lower_half"
s1.frequency = 1,50
s2.time = 9999
power = 10
life = 20

[Enemy 1]
time = 10
name = "enemy2"
speed = 1
radius = 5
p1.pos = 0.5,-0.1
p2.pos = -0.25,0.5
p3.pos = 0.5,1.25
p4.pos = 1.25,0.5
p5.pos = 0.5,-0.25
p6.pos = -0.25,0.5
p7.pos = 0.5,1.25
p8.pos = 1.25,0.5
p9.pos = 0.5,-0.25
p10.pos = -0.25,0.5
p11.pos = 0.5,1.25
p12.pos = 1.25,0.5
p13.pos = 0.5,-0.25
s1.time = 10
s1.name = "enemy_slim_lower_half"
s1.frequency = 1,50
s2.time = 9999
score = 10
life = 20


[Enemy 1]
time = 10
name = "enemy1"
speed = 1
radius = 5
p1.pos = 0.5,-0.1
p2.pos = -0.25,0.5
p3.pos = 0.5,1.25
p4.pos = 1.25,0.5
p5.pos = 0.5,-0.25
p6.pos = -0.25,0.5
p7.pos = 0.5,1.25
p8.pos = 1.25,0.5
p9.pos = 0.5,-0.25
p10.pos = -0.25,0.5
p11.pos = 0.5,1.25
p12.pos = 1.25,0.5
p13.pos = 0.5,-0.25
s1.time = 10
s1.name = "enemy_slim_lower_half"
s1.frequency = 1,50
s2.time = 9999
power = 10
life = 20

[Enemy 1]
time = 10
name = "enemy2"
speed = 1
radius = 5
p1.pos = 0.5,-0.1
p2.pos = -0.25,0.5
p3.pos = 0.5,1.25
p4.pos = 1.25,0.5
p5.pos = 0.5,-0.25
p6.pos = -0.25,0.5
p7.pos = 0.5,1.25
p8.pos = 1.25,0.5
p9.pos = 0.5,-0.25
p10.pos = -0.25,0.5
p11.pos = 0.5,1.25
p12.pos = 1.25,0.5
p13.pos = 0.5,-0.25
s1.time = 10
s1.name = "enemy_slim_lower_half"
s1.frequency = 1,50
s2.time = 9999
score = 10
life = 20


[Enemy 1]
time = 10
name = "enemy1"
speed = 1
radius = 5
p1.pos = 0.5,-0.1
p2.pos = -0.25,0.5
p3.pos = 0.5,1.25
p4.pos = 1.25,0.5
p5.pos = 0.5,-0.25
p6.pos = -0.25,0.5
p7.pos = 0.5,1.25
p8.pos = 1.25,0.5
p9.pos = 0.5,-0.25
p10.pos = -0.25,0.5
p11.pos = 0.5,1.25
p12.pos = 1.25,0.5
p13.pos = 0.5,-0.25
s1.time = 10
s1.name = "enemy_slim_lower_half"
s1.frequency = 1,50
s2.time = 9999
power = 10
life = 20

[Enemy 1]
time = 10
name = "enemy2"
speed = 1
radius = 5
p1.pos = 0.5,-0.1
p2.pos = -0.25,0.5
p3.pos = 0.5,1.25
p4.pos = 1.25,0.5
p5.pos = 0.5,-0.25
p6.pos = -0.25,0.5
p7.pos = 0.5,1.25
p8.pos = 1.25,0.5
p9.pos = 0.5,-0.25
p10.pos = -0.25,0.5
p11.pos = 0.5,1.25
p12.pos = 1.25,0.5
p13.pos = 0.5,-0.25
s1.time = 10
s1.name = "enemy_slim_lower_half"
s1.frequency = 1,50
s2.time = 9999
score = 10
life = 20


[Enemy 1]
time = 10
name = "enemy1"
speed = 1
radius = 5
p1.pos = 0.5,-0.1
p2.pos = -0.25,0.5
p3.pos = 0.5,1.25
p4.pos = 1.25,0.5
p5.pos = 0.5,-0.25
p6.pos = -0.25,0.5
p7.pos = 0.5,1.25
p8.pos = 1.25,0.5
p9.pos = 0.5,-0.25
p10.pos = -0.25,0.5
p11.pos = 0.5,1.25
p12.pos = 1.25,0.5
p13.pos = 0.5,-0.25
s1.time = 10
s1.name = "enemy_slim_lower_half"
s1.frequency = 1,50
s2.time = 9999
power = 10
life = 20

[Enemy 1]
time = 10
name = "enemy2"
speed = 1
radius = 5
p1.pos = 0.5,-0.1
p2.pos = -0.25,0.5
p3.pos = 0.5,1.25
p4.pos = 1.25,0.5
p5.pos = 0.5,-0.25
p6.pos = -0.25,0.5
p7.pos = 0.5,1.25
p8.pos = 1.25,0.5
p9.pos = 0.5,-0.25
p10.pos = -0.25,0.5
p11.pos = 0.5,1.25
p12.pos = 1.25,0.5
p13.pos = 0.5,-0.25
s1.time = 10
s1.name = "enemy_slim_lower_half"
s1.frequency = 1,50
s2.time = 9999
score = 10
life = 20

[Section 4]

[Enemy 1]
time = 10
name = "enemyBig"
speed = 0.2
radius = 5
p1.pos = 0.0,-0.1
p2.pos = 0.25,0.3
p2.duration = 120
p3.pos = 0.25,1.25
s1.time = 120
s1.name = "enemy_pcb"
s1.frequency = 4
s2.time = 999
power = 50
score = 50
life = 700

; TODO: add section 5


[Section two lines]

[Enemy 1]
time = 10
name = "enemy1"
speed = 0.2
radius = 5
p1.pos = 0.1,-0.1
p2.pos = 0.1,0.3
p2.duration = 120
p3.pos = 0.1,-0.1
s1.time = 60
s1.name = "enemy_laser_straight"
s1.frequency = 38
s2.time = 999
power = 5
life = 60

[Enemy 1]
time = 10
name = "enemy2"
speed = 0.2
radius = 5
p1.pos = 0.2,-0.1
p2.pos = 0.2,0.3
p2.duration = 120
p3.pos = 0.2,-0.1
s1.time = 60
s1.name = "enemy_laser_straight"
s1.frequency = 38
s2.time = 999
score = 5
life = 60

[Enemy 1]
time = 10
name = "enemy1"
speed = 0.2
radius = 5
p1.pos = 0.4,-0.1
p2.pos = 0.4,0.3
p2.duration = 120
p3.pos = 0.4,-0.1
s1.time = 60
s1.name = "enemy_laser_straight"
s1.frequency = 38
s2.time = 999
power = 5
life = 60

[Enemy 1]
time = 0
name = "enemy2"
speed = 0.2
radius = 5
p1.pos = 0.6,-0.1
p2.pos = 0.6,0.3
p2.duration = 120
p3.pos = 0.6,-0.1
s1.time = 60
s1.name = "enemy_laser_straight"
s1.frequency = 38
s2.time = 999
score = 1
life = 60

[Enemy 1]
time = 0
name = "enemy2"
speed = 0.2
radius = 5
p1.pos = 0.8,-0.1
p2.pos = 0.8,0.3
p2.duration = 120
p3.pos = 0.8,-0.1
s1.time = 60
s1.name = "enemy_laser_straight"
s1.frequency = 38
s2.time = 999
score = 5
life = 60

[Enemy 1]
time = 0
name = "enemy2"
speed = 0.2
radius = 5
p1.pos = 0.55,-0.1
p2.pos = 0.55,0.3
p2.duration = 120
p3.pos = 0.3,-0.1
s1.time = 60
s1.name = "enemy_laser_straight"
s1.frequency = 38
s2.time = 999
score = 1
life = 60

[Enemy 1]
time = 0
name = "enemy1"
speed = 0.2
radius = 5
p1.pos = 0.7,-0.1
p2.pos = 0.7,0.3
p2.duration = 120
p3.pos = 1.8,-0.1
s1.time = 60
s1.name = "enemy_laser_straight"
s1.frequency = 38
s2.time = 999
power = 5
life = 60

[Enemy 1]
time = 0
name = "enemy2"
speed = 0.2
radius = 5
p1.pos = 0.3,-0.1
p2.pos = 0.3,0.3
p2.duration = 120
p3.pos = -0.3,-0.1
s1.time = 60
s1.name = "enemy_laser_straight"
s1.frequency = 38
s2.time = 999
score = 1
life = 60

[Enemy 1]
time = 0
name = "enemy2"
speed = 0.2
radius = 5
p1.pos = 0.50,-0.1
p2.pos = 0.50,0.3
p2.duration = 120
p3.pos = 0.6,-0.1
s1.time = 60
s1.name = "enemy_laser_straight"
s1.frequency = 38
s2.time = 999
score = 5
